"timestamp";"RoomA.Sensor__room_temperature";"RoomB.Sensor__room_temperature";"RoomC.Sensor__room_temperature";"RoomD.Sensor__room_temperature";"RoomE.Sensor__room_temperature";"RoomF.Sensor__room_temperature"
2023-03-08 01:00:00;20,8750001575;20,9358328166667;21,0491666791667;20,919166405;20,5591665916667;20,482500075
2023-03-08 02:00:00;20,9483334208333;20,8866667733333;20,9849999741667;20,7575001725;20,4166665083333;20,3883333191667
2023-03-08 03:00:00;20,770833175;20,8566668825;20,9658328675;20,6250000008333;20,5791668891667;20,3999999358333
2023-03-08 04:00:00;20,685833455;20,8249999683333;20,9616664241667;20,5833333333333;20,6958335258333;20,3625000308333
2023-03-08 05:00:00;20,7124997775;20,7866665525;20,8883331625;20,5383334166667;20,4891667383333;20,3774998975
2023-03-08 06:00:00;20,6449996633333;20,6974997525;20,9016666408333;20,4524997075;20,57249991;20,3783334083333
2023-03-08 07:00:00;20,5566668533333;20,71999963;20,877500215;20,5349996883333;20,4816665633333;20,3850000691667
2023-03-08 08:00:00;20,5824999808333;20,7391665775;20,8449999491667;20,6058332133333;20,78916661;20,3541666658333
2023-03-08 09:00:00;21,4250000325;21,0308332441667;21,0583332375;21,5033332508333;20,7091665275;20,4016666416667
2023-03-08 10:00:00;21,17083311;20,920000075;21,0316665958333;21,7258332583333;20,564166705;20,7733332308333
2023-03-08 11:00:00;21,8883333208333;20,8725001016667;20,9858333258333;22,3191668191667;20,7708330166667;21,1383330016667
2023-03-08 12:00:00;22,3649999291667;21,5558334983333;20,9749999041667;22,4141666108333;21,2058332775;21,4483334225
2023-03-08 13:00:00;22,4450001725;21,8074998858333;21,0583333966667;22,2574998541667;21,1591666541667;21,6349997533333
2023-03-08 14:00:00;22,5466666225;21,6416664133333;21,1516664816667;22,6058333716667;21,495000045;21,4466663983333
2023-03-08 15:00:00;22,6208335575;22,15500021;21,2491664875;22,8258334808333;21,7208334616667;21,1024998008333
2023-03-08 16:00:00;22,8066670116667;22,5916666975;21,659166655;22,9625002541667;22,0616664875;21,153333345
2023-03-08 17:00:00;23,2016666716667;23,1433337541667;22,281666915;23,04250018;21,5208333333333;21,1999998091667
2023-03-08 18:00:00;23,73333327;23,3066668516667;22,5866667433333;23,3766668633333;21,2383333825;21,0441665641667
2023-03-08 19:00:00;23,2925000191667;22,8991667425;22,360000135;23,4416667633333;21,0008333508333;20,8283332191667
